Unnamed: 0,text,label
942,A differential backup only copies the data that has changed since the last full backup .,0
2356,She withdrew from active management of the agency in the mid-1990s due to complications of diabetes .,1
2313,"Since hummingbirds are specialized nectar-eaters , they are tied to the bird- flowers they feed upon .",1
2281,"Hydrogen has three naturally occurring isotopes , denoted 1H , 2H and 3H .",1
466,The quintet decided to make this project serious and record an album .,0
2051,Still other nebulae form as planetary nebulae .,1
2122,"In 1989 , the satellite Hipparcos was launched primarily for obtaining improved parallaxes and proper motions for over 100,000 nearby stars , increasing the reach of the method tenfold .",1
1636,Pear trees are usually productive for 50 to 75 years though some still produce fruit after 100 years .,0
1844,Traditional areas such as forestry and agriculture are still of importance .,0
2134,"Prizes are given for a number of reasons : as an honor for special persons , for exemplary behavior and to provide incentives in competitions , etc .",1
2016,Inductors are used extensively in analog circuits and signal processing .,1
858,"The ride will not operate in the rain , even during drizzling conditions .",0
2815,Other authors have attempted to use Evolutionary game theory to explain the emergence of human attitudes about morality and corresponding animal behaviors .,1
108,Journalists win Pulitzer Prizes for exceptional work .,0
1468,"While the idea was readily accepted by many in the environmentalist community , it has not been widely accepted by other scientists .",0
1697,"Some books are original , but others have started as text copied from other sources of free-content textbooks found on the Internet .",0
1257,It was discovered around 6000 BC that wheat seeds could be crushed between simple millstones to make flour .,0
2000,"Most hummingbirds have bills that are long and straight or nearly so , but in some species the bill shape is adapted for specialized feeding .",1
1846,"As of 2005 , the municipality had a total population of 70,160 .",0
2664,"The burgh has about 1,300 people , with about 25 per cent of pensionable age .",1
2412,"The readout can be analog or digital , and modern instruments offer serial communications with a host computer or network .",1
182,I told him the electric bill would be high if he left the lights on all the time .,0
1052,"There is also the last type of a jigsaw puzzle , it is considered a 3D puzzle but made from a 2D pieces .",0
1514,"The airport has one main passenger terminal , serving all scheduled and charter holiday flights .",0
2472,"B. F. Skinner was responsible for a different type of machine called GLIDER , which used his ideas on how learning should be directed with positive reinforcement .",1
898,A pinscreen is a white screen perforated with thousands of pins in small holes .,0
1335,"Some women protested , because his designs covered up their legs , which they did not during wartime .",0
1198,The convention is about what a state is and what rights and duties a state has .,0
2644,"According to its redshift , the quasar is about 8 billion light years from Earth , while the lensing galaxy is only 400 million light years away .",1
345,You may spare yourself the conflict if you remain quiet about the issue .,0
864,Blood or urine tests measure hCG .,0
1382,"By the 40s AD , the political situation in Britain was apparently in some chaos .",0
1768,The movie received mainly mixed reviews .,0
2261,"For 2007 , d'Ambrosio took part in the inaugural season of the International Formula Master series with the Cram Competition team .",1
1631,Critics expressed mixed opinions of the game 's audio .,0
1509,"A number of cities hosted walk - in voting centers , and an official list of locations and open hours were made available as of February 6 .",0
1217,"When the U.S. joined World War II in December 1941 , it was thought to be a luxury to fly .",0
2554,Foxes and humans lived close together in ancient Japan ; this companionship gave rise to legends about the creatures .,1
1730,A foreign minister 's powers can vary from government to government .,0
875,"By 1994 , rock and roll slowly began to decline .",0
1408,The next few decades were of rapid growth and expansion in the territories controlled by the English .,0
2025,"After winning a clear victory , and as pursuit became too hazardous near Wake , American forces retired .",1
15,"I keep thinking that if I had only called her sooner , she might still be alive .",0
1194,"The project will also include 420 to 470 units of housing , about 80 percent of the units will be condos and 20 percent will be apartments .",0
380,The raindrops battered my umbrella .,0
1570,It had 852 people according to the 2001 census .,0
2006,Flash drives implement the USB mass storage device class so that most modern operating systems can read and write to them without installing device drivers .,1
2605,This digital data is gathered and stored so that the physicist can later analyze the data and reconstruct the physics that occurred .,1
1672,The major industry in recent times is tourism .,0
2408,Boiling tubes are made from borosilicate glass that can withstand high temperatures .,1
346,The teacher explained it as simply as he could .,0
183,"Before flying off to America , Ally gave each of her siblings a big hug and a present .",0
2047,Most Irish immigrants to the United States during this period favored large cities because they could create their own communities for support and protection in a new environment .,1
808,"Great part of his career , he had to deal with defending worshipping god in an environment of the anti-religious doctrine of communism .",1
2666,"Despite these protests , the film was critically acclaimed , with praise directed towards its dialogues and the actors ' performances in particular .",1
1859,After his football career he became a successful international referee .,0
2133,It is a fallacy because the moral character or actions of the opponent are generally irrelevant to the logic of the argument .,1
879,"As of 2005 , the municipality had a total population of 2,647 .",0
504,"In drinking water , the higher the turbidity level , the higher the risk that people may develop diseases .",1
851,"There are however many variations , and many surprising aspects .",0
12,William finds literature fascinating .,0
1900,"In international law , contraband means goods sent to territories under the control of the enemy that can be used in armed conflict .",1
1920,The high amount of oxygen gas on Earth is because of the oxygen cycle .,1
810,"The barn owls ' main characteristic is the heart- shaped facial disc , formed by stiff feathers which serve to amplify and locate the source of sounds when hunting .",1
2740,"Morenz died from complications of a broken leg , an injury he suffered in a game .",1
1785,The sketches themselves were the first ever done in oils directly from the subject in the open air .,0
1535,European colonies began with the Spanish settlement of Santa Catarina island in 1542 .,0
1533,"A three - hour special marking the end of the show aired on November 16 , 2008 .",0
1937,Epidemiology is the study of the factors that cause or encourage diseases .,1
414,Some airports in Japan do not fall under the scope of the Japanese airport statutes .,0
1674,"Numbers one to six on the list are events which are of huge importance , but about which we know relatively little .",0
801,The amount of propellant can be measured either in units of mass or weight .,1
1164,The relative minor is F minor .,0
663,The first child born from egg donation was in 1983 in Australia .,0
292,Few people succeed in starting their own business and profiting greatly from it .,0
952,Historically there have also been negative consequences .,0
1946,Access to this area was also incorporated into the neighboring East Stand on several levels ; the spectator capacity of the structure is 202 .,1
1613,Note that the description of a device as either input or output depends on how it is viewed .,0
798,The frequency chosen for measuring candelas is in the visible spectrum near green .,1
2603,"Superscalar CPU design emphasizes improving the instruction dispatcher accuracy , and allowing it to keep the multiple execution units in use at all times .",1
2731,Balls of solid glass occasionally were used in a method thought to prevent lightning strikes to ships .,1
1869,Due process developed from clause 39 of the Magna Carta in England .,0
391,Many kinds of fruit have tough skin on the outside that people throw away .,0
1125,The film won two wac awards of its eight nominations .,0
111,He always gets very red when he is embarrassed .,0
2128,The cells of the epidermis can vary in the way they are made and how they work .,1
2361,"Of knightly extraction , has proofs of its nobility going back as far as 1265 .",1
1867,The network focuses on supporting peer-directed and open-source projects .,0
290,She told what I saw as a convincing story of her experiences .,0
1195,The project will also include 420 to 470 units of housing .,0
1385,The purpose of classification is to protect information .,0
1267,Reviewers criticized the film 's advertisement campaign .,0
625,Sake Dean Mahomed also developed a fashionable massage .,0
1648,"Scotland is the joint oldest national football team in the world , alongside England , whom they played in the world 's first international football match in 1872 .",0
1991,The practice is generally considered safe sex as long as the hands are protected with a latex gloves .,1
874,There are two versions of the anthem : a long and a short one .,0
2611,Spontaneous abortion occurs in various animals .,1
2570,Another problem for many small businesses is the capacity of much larger businesses to influence or sometimes determine their chances for success .,1
1223,"The species in this family vary in size , from 1.5 cm to 12 cm .",0
234,Dad never gives us permission to go to rock concerts .,0
887,Most click beetles are under 2 centimeters long and dull in color .,0
1606,"By the 1960s , the need for a new international terminal had become apparent , and work commenced in late 1966 .",0
398,Let 's create a world where education for all is valued .,0
652,"Agent 47 's appearance consisted of a pure black suit , black leather gloves , a white dress shirt and a red tie .",0
421,"Developed countries have , which means that the service sector becomes more important , and the is less important .",0
1293,"There should be multiple means of delivering emergency information so that if one fails , others may get through .",0
535,"Avant - garde represents a going against what is accepted as the norm , especially in culture .",1
30,Have you heard about the South African apartheid ?,0
799,Derwentwater is very scenic .,1
1910,Ortac is noted for its large gannet colony .,1
2450,"While the hypothesis was readily accepted by many in the environmentalist community , it has not been widely accepted within the scientific community as a whole .",1
1685,"Usually , such drives will be stamped with a company 's logo , as a form of advertising .",0
1886,"Politicians are known for their rhetoric , as in speeches or campaign advertisements .",1
71,The meeting was called to discuss why campus crimes have risen .,0
116,"Martin Luther King , Jr was an honorable man whose beliefs inspired millions of people and whose death was a tragedy that sparked rioting .",1
716,"Whether counsel is retained or appointed , the defendant has a right to counsel without a conflict of interest .",1
785,Many of the recurring characters of the series have received traits based on the respective element .,1
1904,"It has also been used to make lightweight blocks for building , and as a powdered ingredient in polishing .",1
449,Unemployment among a large portion of the population is part of the reason for crime .,0
433,"The 20th century , however , brought the need for a more precise definition .",0
109,"I liked what Obama said about how we need to take care of the young , old and sick in our society .",0
2715,"In the United States , teasel is an invasive species .",1
2806,In the center of a village the ground begins to open up and a strange green light emanates from within .,1
2064,"The concept , idea or philosophy of property underlies all property law .",1
1568,The traditional food is famous for many vegetables and greens used seasonally in the dishes .,0
2456,Bangladesh is used to move narcotics made in neighboring countries .,1
80,Timid people are often afraid of others .,0
465,The band initially planned to record their debut album in the space of two weeks .,0
2637,Engineers in the nineteenth century understood that a bridge that was continuous across multiple supports would distribute the loads among them .,1
2559,It is held in many mental health circles that masturbation can relieve depression and lead to a higher sense of self-esteem .,1
1449,The first two were rarely used except by clipper ships in light winds and were usually set flying .,0
1233,"Individual animals regularly clean themselves and put their fur , feathers or other skin coverings in good order .",0
1304,"The oldest anchors were just rocks , and many rock anchors have been found from a long time ago .",0
1411,On envelopes and postcards there are often four square boxes printed in orange ink at the bottom right for the postcode numbers .,0
736,"In the center is a machete and hoe , representing the revolution through which the nation gained independence and the importance of agricultural workers .",1
2772,"Some of the Mortier de 12 pouces were used for coastal defense , in which case they were fixed on solid metal platforms .",1
1078,"Although concentrated in London , the outbreak affected other areas of the country as well .",0
604,"To improve mechanized sorting , each address now has a sorting number which is printed on the letter as an orange colored barcode .",1
659,"Now known simply as Opera , the browser has become very popular despite the competition .",0
986,"In fast food chains , ketchup is often put in small packets that hold ketchup inside .",0
1943,"Starting from an appropriate initial value determined by the injection energy , the field strength of the dipole magnets is then increased .",1
1310,"The blast killed at least 91 people and injured 1,400 others .",0
1881,Alligators are generally timid towards humans and tend to walk or swim away if one approaches .,1
1590,"The median income for a household in the city was $ 28,542 , and the median income for a family was $ 27,500 .",0
125,"None of the food was vegan , and therefore did n't meet my dietary needs .",1
1857,"Prior to 2009 , the United States was the leading issuer of IPOs in terms of total value .",0
2583,To hunt fish the eagle swoops down over the water and snatches the fish out of the water with its talons .,1
258,Shall we include diagrams in our sociology presentation ?,1
789,The stockyards became the focal point of the rise of some of the earliest international companies .,1
2330,Human behavior is believed to be influenced by the endocrine system and the nervous system .,1
1974,"Construction is expected to begin by 2019 and operations will commence in 3 phases , from 2026 to 2028 .",1
1928,Hylids will lay their eggs in ponds .,1
2146,The President 's role is largely ceremonial as in many parliamentary democracies .,1
33,"I have to get back to work by one thirty this time , or I will lose my job .",0
2579,"After the June 1976 protests , he was co-founder of assurance to workers charged by the communist regime .",1
2052,"During the war , the town was completely destroyed and the land was made uninhabitable to such an extent that a decision was made not to rebuild it .",1
52,What you read in the newspapers is not always accurate .,0
1250,"Gameplay revolves around the player purchasing food , cat toys , and furniture to attract a variety of cats to their home .",0
2292,The central theme of hydrology is how the water circulates .,1
208,Carla suddenly dropped her bags and ran out of the lecture room .,0
2143,No certain dates can be assigned to this empress 's life or reign .,1
619,Usually each partition contains exactly one file system .,0
2306,Australia has periodically experienced movements seeking to end the monarchy .,1
1776,Rounders is a bat and ball game which is played in Ireland ; a similar version is played in the UK .,0
117,This food has a great deal of unsaturated fat .,1
2125,Wet chemistry commonly uses laboratory glassware such as beakers and graduated cylinders to prevent materials from being contaminated or interfered with by unintended sources .,1
1892,Biogeographic realms are characterized by the evolutionary history of the organisms they contain .,1
609,"However , the principle is applied very broadly beyond bottles to paint and automobile parts such as tires .",0
2035,"Worldwide , breast cancer is the most-common invasive cancer in women .",1
2770,The album caused controversy because of a poster that was inserted in the original record sleeve .,1
1927,The physics affecting the bullet once it leaves the barrel is termed external ballistics .,1
2222,"Many objects cannot achieve negative temperatures , because adding energy to them will increase their entropy .",1
1413,"In the second season , the format of the show changed drastically .",0
1302,A seahorse is used as the company 's icon .,0
361,Have you ever been to Canada 's northern territories ?,0
353,Someone who carried the virus boarded the plane in New York and infected all the passengers .,0
917,The first allotments in the town were sold in 1840 .,0
1317,"In 1997 , 81 % of all soybeans were of genetically modified stock .",0
1444,"Other distances are run , particularly indoors but occasionally outdoors .",0
128,The groom 's family is staying at the hotel .,0
2400,The settlement was near to the crossing of two old merchant roads and a ford over the river Ems .,1
2317,Other types of keels are swing keels and canting keels .,1
2247,The length of the slide rule is quoted in terms of the nominal length of the scales .,1
765,"Depending on the culture , and family and social structures , same - sex preferences have been found to develop between 3 and 9 years old .",1
235,Mrs. Warner 's youngest daughter is always running around and is the most energetic one .,0
137,If you wait a little there will be a definite answer .,0
1437,A tropical wave moved off the western coast of Africa on September 12 .,0
553,"So far , two nuclear weapons have been used in the course of warfare , both by the United States near the end of World War II .",1
236,Do n't feed the geese at the park .,0
780,"The textile and manufacturing sectors across Scotland suffered significant decline in the post-war period and in particular from the 1960s , in the face of greater foreign competition .",1
956,Services can be described in terms of their main attributes .,0
1687,"White is regarded by many as England 's first ecologist , and one of those who shaped the modern attitude of respect for nature .",0
268,"Unfortunately , she is a parent whose rules must be enforced through guilt and manipulation instead of reason and trust .",1
1371,The name used generally refers to the type of military that uses the base .,0
197,It is far enough from the house to the ocean so we wo n't be affected by a tsunami .,0
1809,"A gorilla 's lifespan is between 35 and 40 years , although zoo gorillas may live for 50 years or more because they have more food .",0
1425,"The selection order in the NHL Entry Draft is determined by a combination of lottery , regular season standing , and playoff results .",0
1285,Hopes that the ballet would be ready in May were dashed and the opening night was postponed several times .,0
435,"Since rabbits are prey animals , they are careful in open spaces .",0
2673,"The provinces are grouped into 17 regions based on geographical , cultural , and ethnological characteristics .",1
2792,A double pedal is two pedal tones played simultaneously .,1
1490,"In the 1980s and 1990s , historians began debating the appropriate use of the term .",0
1448,The first two were rarely used except by clipper ships in light winds .,0
2541,Radiation therapy is commonly applied to the cancerous tumor because of its ability to control cell growth .,1
929,"Instead of being assembled by a record label or a producer like most boy bands , 98 Degrees formed independently .",0
2366,The lower part of the trap contains glands which absorb nutrients from captured prey .,1
993,"Still , German influence in the state remains very strong and visible .",0
1787,The story and its main characters attracted little public interest when it first appeared .,0
1381,Coussmaker sat for Reynolds 21 times and his horse 8 times between February 9 and April 16 .,0
2505,"Inductors are also employed in electrical transmission systems , where they are used to limit switching currents and fault currents .",1
2216,The procedure for caring for a beating heart cadaver is the same as caring for a normal patient .,1
2212,The following table lists the progression of the largest known prime number in ascending order .,1
1338,Thousands of school children died because of badly built schools .,0
2037,"Web feeds are designed to be machine - readable rather than human-readable , which tends to be a source of confusion when people first encounter web feeds .",1
1244,There are two kinds of adverbs : first form and second form .,0
1087,"In 1867 , the town had a boom in population when gold and silver were found in the area .",0
1921,"For integrals of vector fields , things are more complicated , because the surface normal is involved .",1
569,Rottnest is one of the few areas in the world where the native quokka can be found .,1
2288,"Walker died after falling into a diabetic coma on 20 January 2015 , aged 41 .",1
1827,"On 29 August 2016 he was reported to be in intensive care , after suffering a stroke .",0
331,"If the public wanted changes , they would demonstrate .",0
885,Other forms of PH are far more common .,0
186,The baby 's room was decorated in pastel colors .,0
614,This coup was soon followed by his first world title in 1942 .,0
492,"The role of the British prime minister 's spouse is not an official office and , as such , they are not given a salary or official duties .",1
1734,The festival authority chooses and invites Asian and Australian movies to participate in different sections .,0
2601,Metics shared the burdens of citizenship without any of its privileges .,1
2070,"Most thinking in genetics has focused on vertical transfer , but there is a growing awareness that horizontal gene transfer is a significant phenomenon .",1
70,Please tell me whether Mr. Williams is considering investing in our company so I know whether or not I should put in the effort to persuade him further .,0
910,"The city suffered from plague outbreaks in 1544 , 1589 and 1598 .",0
483,One of the most famous traditions is leaving a tooth under a pillow for the tooth fairy .,0
1489,A large temple also had a lot of land and employed thousands of ordinary people to supply its needs .,0
18,"After soccer practice , my leg suddenly started hurting .",0
62,I walked through the slush in my boots .,0
1813,Another serious problem for civilians and soldiers alike was a shortage of water .,0
902,Games can be played on indoor or outdoor fields of varying sizes .,0
649,The first electronic version of the dictionary was made available in 1988 .,0
185,I believe it was unlikely that John will be awarded a full scholarship but I 'm sure he will get a partial scholarship .,0
747,"Further anatomical study led him to the conclusion that 'individual Africans differ as much , or even more , from other Africans as from Europeans ' .",1
732,The cause of the vibrations during the first stage of the flight was well known .,1
1549,During the Iron Age humans started using iron for making tools and weapons .,0
1153,"The station 's large hall was the same shape as many 19th century concert halls , that is , it is shaped like a horse shoe .",0
2094,All quarks and gluons in QCD interact with each other through the strong force .,1
1686,"The median income for a household in the county was $ 36,363 , and the median income for a family was $ 41,381 .",0
184,Several black limousines were lined up outside .,0
746,The melodic and harmonic versions of the scale are written in with accidentals as necessary .,1
2367,The lower part of the trap contains glands which take nutrients from captured insects .,1
908,"People here are mainly engaged in agriculture such as paddy , banana and tapioca .",0
409,The orphanage was run by nuns .,1
1218,"The tiger shark is often found close to the coast , mainly in tropical and subtropical waters throughout the world .",0
2065,Synthetic genomics does not use naturally occurring genes .,1
2050,"These animals have a long tail , small eyes , and few pectoral - fin radials .",1
761,"The third act is dominated by the puppet show , a play within the play .",1
1470,At the beginning of the 19th century the building was sold and partly used as a restaurant .,0
740,"Nausea is a non-specific symptom , which means that it has many possible causes .",1
2148,"A three - point stance clothesline is where a wrestler lines up in a three - point stance , charges at the opponent and clotheslines them .",1
1804,A clapstick is a type of musical instrument that is in the category of percussion .,0
2749,"Even though later astronomers tried to find it again , it has not been reliably seen since .",1
2481,Some species of algae form symbiotic relationships with other organisms .,1
527,In 2016 Cocks was diagnosed with kidney cancer .,1
1404,A champion who does not wear the rainbow jersey can be fined 2500 to 5000 Swiss francs .,0
2727,"There are two types of pages in desktop publishing , electronic pages and virtual paper pages to be printed on paper .",1
1441,The second season has a new layout that includes new signs and more original music .,0
2434,Paper clips can be bent into a crude but sometimes effective lock picking device .,1
984,A touchless smart card system is used for single journey tickets .,0
543,Bird eggs are a common food and one of the most versatile ingredients used in cooking .,1
900,"In other cultures , the name may include the place of residence , or the place of birth .",0
1373,Many electronic paper technologies hold static text and images indefinitely without electricity .,0
2002,To prophesy is to make a prophecy .,1
2422,Clusters averaging 75 to 80 individuals live together in complex systems of burrows in arid African deserts .,1
2018,"Stretching is usually done a little bit at a time , so the pierced hole would not bleed or get infected .",1
44,There have been nearly a hundred cases of kidnapping in the past six months .,0
448,"The first trailer for the new movie was released on February 5 , 2015 .",0
1525,X provides the basic framework for a GUI environment : drawing and moving windows on the display device and interacting with a mouse and keyboard .,0
584,"Pollination in this genus is accomplished in an unusual manner , as the pollen is grouped into pollen sacs .",1
2253,"By 1600 , rockets were being used in various parts of Europe against cavalry .",1
29,You may need to adjust your schedule so you can find a balance between academics and leisure time .,0
773,"Many brands of ready sliced bread are available , some of which specifically market their suitability for toasting .",1
603,The initial aim of treatment is to settle the symptoms of an acute attack .,1
940,"Iola has hot , humid summers and generally mild to cool winters .",0
771,Parish councils are run by volunteer councilors who are elected to serve for four years and are not paid .,1
1397,"Production on the movie began in November 1999 and was finished in May 2000 , with a budget of just over $ 50 million .",0
314,Your professor must be notified in advance if you are planning to take his classes next semester .,0
1513,"The airport has one main passenger terminal , serving scheduled and charter holiday flights .",0
2464,VFDs are used in applications ranging from small appliances to large compressors .,1
2342,"At first , historical linguistics was comparative linguistics .",1
386,Too much alcohol prevents you from thinking properly .,0
463,Juvenile birds do not have the white patches on either side of the neck .,0
548,"For people who keep getting infections , taking antibiotics for a long time is helpful .",1
2225,"Objectives included seizing and holding a major port for a short period , both to prove that it was possible and to gather intelligence .",1
2771,The album was a subject of controversy because of a poster inserted in the original record sleeve .,1
2185,"As Europeans made inroads into Africa in the early 19th century , guns were developed to handle the very large game encountered .",1
2267,The most common type of aspirator is the water aspirator .,1
889,This list has the name of the Pharaoh followed by the actual one written on the stone .,0
861,Summer activities such as concerts and boxing matches often tear up the pitch .,0
643,Eyewitnesses described the scene of the execution by burning on 30 May 1431 .,0
2798,This alphabetic system operates on the additive principle in which the numeric values of the letters are added together to form the total .,1
2592,Tropical disturbances that reach tropical storm intensity are named from a pre-determined list .,1
1721,"In November 1973 , an envelope containing a lock of hair and a human ear arrived at a daily newspaper .",0
1277,The middlegame is the part of the game which starts after the opening .,0
2368,There are different hypotheses about when and where PIE was spoken .,1
90,Bees and ants make more complex shelters than mice .,0
2088,The congregation of swamp deer in the park 's grasslands is the largest in the world ; the population of hispid hare may be of international significance .,1
2721,Notable features of the design include key-dependent S-boxes and a highly complex key schedule .,1
2640,The Eid prayer must be offered in congregation .,1
516,Pi bonds result from overlap of atomic orbitals that are in contact through two areas of overlap .,1
1360,"After attending multiple writers ' conventions , she began writing short stories .",0
1915,"The mast cell is very similar in both appearance and function to the basophil , a type of white blood cell .",1
1073,It was one of the 75 divisions set up for the first federal election in 1901 .,0
1559,"The median income for a household in the city was $ 39,375 , and the median income for a family was $ 48,250 .",0
1539,It was supposed that he possessed a healing power against snakebites .,0
342,Shall I drop by the bookstore to pick up my textbook ?,0
1014,Agriculture is one of the main activities in the province .,0
1522,"All hardcovers contain the contents of the comics , including the covers , and in some cases bonus material .",0
2416,"Plant breeding started with the domestication of the first agricultural plants , a practice dates back 9,000 to 11,000 years .",1
1321,Messier 49 has the radio emission of a normal galaxy .,0
2227,"The fossil has most of the face and mandible with teeth and , uniquely , a natural endocast of the braincase .",1
563,The atmosphere is modeled as a fluid .,1
1388,Matches may also be played on Tuesdays or Wednesdays instead of the regular Thursdays due to scheduling conflicts .,0
1247,In the United States most employment in the field requires either a masters degree in statistics or a related field or a PhD .,0
1581,Typically the inner container is immersed about halfway into the working fluid .,0
106,The group became alarmed when they heard her scream .,0
2388,In 2012 Nanninga went into a coma and only regained conscience five months later .,1
1348,The first edition covered 45 objects numbered M1 to M45 .,0
1047,"The channel broadcasts live from 5 am to midnight , with a newscast updated every 15 minutes in format .",0
519,"People associate certain colors with certain flavors , and the color of food can influence the perceived flavor in anything from candy to wine .",1
2480,"The trematodes or flukes are estimated to include 18,000 to 24,000 species",1
2423,Histones undergo changes which alter their interaction with DNA and nuclear proteins .,1
2033,Black powder rocket propellant is a lot like old fashioned gunpowder .,1
2794,The band - gap energy of semiconductors tends to decrease with increasing temperature .,1
662,"In 1892 he went to Paris , where he taught singing , and he coached many American and French artists for the operatic stage .",0
1001,From 1975 a phenomenon is growing .,0
953,"Common-use terminal designs means airlines share check - in counters , gates and IT systems .",0
1990,The state and union territory capitals are sorted according to no legislative and judicial capitals .,1
1962,Plants and animals living in the desert need special adaptations to survive in the harsh environment .,1
794,All organisms studied contain many RNases of many different sorts .,1
355,Lisa only works certain shifts in the evening because she is extremely busy during the day .,0
155,Liam stayed around while Jess worked on her art assignment .,0
77,Young children are very fond of coloring pictures with crayons in coloring books .,0
1103,By the end of the year French armies had won victories on all fronts .,0
2661,These sometimes immense gatherings fuel the ocean food web .,1
372,Beans are very healthy and nutritious .,0
547,Swine influenza virus is common throughout pig populations worldwide .,1
699,"There is a huge statue erected in honor of all the Netherlands sea-rescuers , opened in 1935 and is sometimes mistakenly assumed to honor Dorus .",1
2660,"In some non-mammal species , including fish and birds , the tectum is one of the largest components of the brain .",1
2455,The two quantifiers most widely used are the universal quantifier and the existence quantifier .,1
471,"In straight pool , the person shooting may attempt to pocket any ball on the table .",0
2373,"Over 120 species of cuttlefish are currently recognized , grouped into six families .",1
1067,"For transportation to centers , some shelters offer free transportation .",0
2510,"New species have been created by domesticated animal husbandry , but the initial dates and methods are not clear .",1
1499,Two ballets caused great excitement in Paris in the 1830s .,0
1316,"Construction of the temple complex started in approximately 1264 BC and lasted for about 20 years , until 1244 BC .",0
262,Saturn is a ringed planet .,1
2265,"A satellite terminal is a building detached from other airport buildings , so that aircraft can park around its entire circumference .",1
1274,"During December to March , the lake turns to a vibrant cobalt blue color .",0
1491,"By the 1990s , the Federal government had changed its mind on wolves .",0
2607,Natural selection has driven the origination and diversification of the toxins to counter the defenses of their prey .,1
531,Geography as a discipline can be split broadly into two main subsidiary fields : human geography and physical geography .,1
1383,"Each round uses 6 16 - bit sub-keys , while the half- round uses 4 , a total of 52 for 8.5 rounds .",0
1426,"Draft order in the Entry Draft is determined by a combination of lottery , regular season standing , and playoff results .",0
783,Creos is working towards the national electric vehicle objective that consists of installing 800 public charging stations for electric cars and hybrid plug- in cars across the country by 2020 .,1
757,Pavement lights and related products were historically marketed as a way of saving on artificial lighting costs and making space more usable and pleasant .,1
2431,"Over the next few days , a psychological war takes place .",1
1114,The school is known for having a large number of white students compared with the national average .,0
970,"Many right -wing politicians supported the proposal , meaning it would reduce unreported employment .",0
509,"Shores are influenced by the topography of the surrounding landscape , as well as by water induced erosion , such as waves .",1
1794,The city is a major trading and farming center in this area .,0
611,A merger was proposed already in 1964 but did n't become reality until a meeting on 6 December 1992 .,0
689,"The pelican eel 's most notable feature is its large mouth , which is much larger than its body .",0
2638,"Although its surface circulation had dissipated , its upper circulation remained unbroken and created a burst of rainfall early on August 20 .",1
1440,The second season introduced a new format that includes new signs and more original music .,0
2320,"Immediately after their senate confirmation , the emperors went to the camp of the praetorian guard .",1
1326,A tropical wave moved off the coast of Africa on August 9 .,0
2773,"Dormice are small rodents , with body lengths between 6 and , and weights between 15 and .",1
2689,"In rocks of the Mesozoic era , gastropods are slightly more common as fossils ; their shells are often well preserved .",1
97,American politics has n't changed --- unless it has gotten worse .,0
326,There is an urgent need for more doctors who are willing to volunteer in Africa .,0
477,The most common chicken and waffle pairing comes from the American soul food tradition and uses fried chicken .,0
828,A useful way to work around these gaps in knowledge is to find links to other known events .,0
1165,The pitching distance can range between 35 and 43 feet .,0
640,"All formulas in this article are correct in SI units , but in other unit systems , the formulas may need to be changed .",0
837,"Despite the key rarely being used in orchestral music other than to modulate , it is not entirely uncommon in keyboard music .",0
2279,"At the 2001 Census , the population of the civil parish was 20,309 , remaining similar at the 2011 Census .",1
383,Her favorite bracelet suddenly disappeared .,0
2086,Canada provided a thermal plasma analyzer .,1
2468,There are a variety of symptoms that have may cause sensory overload .,1
2555,"As surveying is related to mathematics , he later studied the geometrical importance of complex numbers .",1
2077,The physics engine is responsible for emulating the laws of physics realistically within the application .,1
2797,The amethyst woodstar 's natural habitats are subtropical or tropical moist lowland forest and subtropical or tropical moist montane forest .,1
2069,The damper consists of an inner hub attached to the end of the crankshaft .,1
715,The guaracha is a genre of rapid tempo and with lyrics .,1
1068,"Usually , sex is determined by an organism 's genes .",0
150,The little girl placed the doll carefully on her bed and kissed its cheek as gently as if it were a real boy .,0
931,This gives the number 's distance from zero on the real number line .,0
2157,Traditional gene names and abbreviations are often not specific for a single gene .,1
1609,The following is a partial list of songs featured in the film along with the artist that popularized them .,0
797,At straight rail 's inception there was no restriction on the manner of scoring .,1
2650,The proliferation of this weapon is shown by more than just numbers .,1
1740,Small handmade balls contain a lead pellet wrapped in rubber and wool with a leather cover .,0
881,A dry-cleaning machine is similar to a combination of a domestic washing machine and clothes dryer .,0
829,"Pinnipeds spend many months at a time at sea , so they must sleep in the water .",0
2147,His role is ceremonial as in many parliamentary democracies .,1
454,A total of thirteen people have served as Prime Minister of Upper Volta / Burkina Faso .,0
1805,"Between the years of 1991 and 1994 , several accidental and unrelated employee deaths occurred .",0
677,"During the late twentieth century , more and more mosques have been used for political purposes .",0
81,I know what I 'm doing is worthwhile when I see my students successful and happy with their lives .,0
2019,"An artist who operates a printing press to execute their own works of printing press such as , hand in limited runs .",1
1565,The first huts and shelters were constructed by hand or with simple tools .,0
2645,The signs and symptoms of African trypanosomiasis happen in two stages .,1
2622,"He discovered some comets , including periodic comet 22P / Kopff and the non-periodic C / 1906 E1 .",1
1889,"The novel tells about ideal civilization of powerful mages which have invited paranormal skills like telepathy , levitation and mediumism .",1
695,"In the very early versions of quicksort , the leftmost element of the partition would often be chosen as the pivot element .",1
1205,"The game ends when a player plays every tile in his or her rack , and there are no remaining tiles to draw .",0
2140,Scientists keep doing research on ways to prevent and treat dengue .,1
1506,An average adult American alligator weighs 360 kg and is 4.0 m long .,0
260,It 's nice to see more interracial couples who are accepting of our differences .,1
